tcp_id,date,OK,ERROR,author,title
B06256,1685,0,1,,"The true lovers overthrow, whilst poor Amintas pin'd to death, for Celia bright and fair, at last for him she lost her breath, a grief beyond compare. To the tune of State and Ambition."
B08881,1674,0,1,,"Cupids posies, for bracelets, handkercers, and rings, with scarfes, gloves and other things. Written by Cupid on a day, when Venus gave me leave to play, verbum sat amanti. The lover sheweth his intent, by gifts that are with posies sent."
A45586,1695,0,1,"Harley, Edward, Sir, 1624-1700.",A Scriptural and rational account of the Christian religion particularly concerning justification only by the propitiation and redemption of the Lord Jesus Christ.
A18017,1606,0,1,"Carpenter, John, d. 1621.","Schelomonocham, or King Solomon his solace Containing (among many thinges of right worthy request) King Solomon his politie, his true repentance, and finally his salvation, first presented to the Kinges most excellent Maiestie, and afterward published."
A06622,1594,0,1,"Lyly, John, 1554?-1606.",Mother Bombie As it was sundrie times plaied by the children of Powles.
A36407,1646,0,1,"Eleanor, Lady, d. 1652.","The gatehouse salutation from the Lady Eleanor. Revelat. cap. 4. Serving for Westminsters Cathedral, their old service. And courts of Westminster, those elders sitting, &c. February, 1646"
A55256,1693,0,1,,A Poem on the Italian woman lately come into England; who sings at the musick-house in York-buildings.
A56384,1671,0,1,"Parker, Samuel, 1640-1688.",A defence and continuation of the ecclesiastical politie by way of letter to a friend in London : together with a letter from the author of The friendly debate.
A77795,1678,0,1,"Bulteel, John, fl. 1683.","Melpomene: or, The muses delight Being new poems and songs. Written by several of the great wits of our present age, as I.D. T.F. S.W. T.S. C.O. I.B. &c. Collected together, and now printed."
A07669,1564,0,1,"Moore, Philip, fl. 1564-1573.","The hope of health wherin is conteined a goodlie regimente of life: as medicine, good diet and the goodlie vertues of sonderie herbes, doen by Philip Moore."
A65750,1683,0,1,"Wade, John, b. 1643.","Redemption of time, the duty and wisdom of Christians in evil days, or, A practical discourse shewing what special opportunities ought to be redeem'd ... by J.W."
A54476,1685,0,1,Persius.,"The third satyr of A. Persius in way of a dialogue or dramatick interlude between the serious, careful tutor and his inconsiderate, slothful pupil / rendred paraphrastically into English, and humbly recommended to the serious consideration and perusal as well of all young gentlemen as other of meaner quality whilst under tutelage and inspection of parents, governours and teachers by F.A."
A09286,1625,0,1,,"The Golden age, or, An Age of plaine-dealing to a pleasant new court tune, or, Whoope doe me no harme good man."
A50289,1660,0,1,"Matthew, Edward.","Karolou trismegistou epiphania the most glorious star, or celestial constellation of the Pleiades, or Charles Waine, appearing, and shining most brightly in a miraculous manner in the face of the sun at noonday at the nativity of our sacred soveraign King Charles 2d, presaging His Majesties exaltation to future honour and greatness transcending not only the most potent Christian princes in Europe but by divine designment ordained to be the most mighty monarch in the universe : never any star having appeared before at the birth of any (the highest humane hero) except our Saviour / by Edw. Matthew ..."
A07319,1633,0,1,"May, Edward, Gent.","Epigrams diuine and morall. By Edvv. May, Gent"
B05113,1674,0,1,S. R.,"An elogie with an accrostick and an epitaph on the death of that laborious servant and minister of Christ, Mr James Janeway; who departed this life and put on imortality; the 16th. day of March 1673/4."
A01141,1620,0,1,"Fracastoro, Girolamo, 1478-1553.","The maidens blush: or, Ioseph mirror of modesty, map of pietie, maze of destinie, or rather diuine prouidence. From the Latin of Fracastorius, translated; & dedicated to the high-hopefull Charles, Prince of Wales. By Iosuah Syluester."
A01451,1606,0,1,"Gardiner, Samuel, b. 1563 or 4.","Doomes-Day booke: or, An alarum for atheistes, a vvatchword for vvorldlinges, a caueat for Christians. By Samuel Gardnier [sic] Doctor of Diuinitie. The contentes the following page sheweth"
A24602,1683,0,1,Poor Robin.,"Poor Robin, 1683 a prognostication for the year of our Lord God 1683 : containing the vulgar notes for this present years times when to marry a good wife if you can light of her, a description of the three eclipses of this year, two of the moon, and one of the sun, when they happen, and what it signified by them, a more accurate account of the four quarters of the year, than hath hitherto been given, a very useful scheme ..."
A09038,1608,0,1,"Parrot, Henry.",Epigrams. by H.P.
A19044,1623,0,1,"Cockeram, Henry, fl. 1650.","The English dictionarie: or, An interpreter of hard English vvords Enabling as well ladies and gentlewomen, young schollers, clarkes, merchants, as also strangers of any nation, to the vnderstanding of the more difficult authors already printed in our language, and the more speedy attaining of an elegant perfection of the English tongue, both in reading, speaking and writing. Being a collection of the choisest words contained in the Table alphabeticall and English expositor, and of some thousands of words neuer published by any heretofore. By H.C. Gent."
A40857,1649,0,1,,"The famous tragedie of King Charles I basely butchered by those who are, omne nesas proni patare pudoris inanes crudeles, violenti, importunique tyranni mendaces, falsi, perversi, perfidiosi, fædifragi, falsis verbis infunda loquentes in which is included, the several combinations and machinations that brought that incomparable Prince to the block, the overtures hapning at the famous seige of Colchester, the tragicall fals of Sir Charls Lucas and Sir George Lisle, the just reward of the leveller Rainsborough, Hamilton and Bailies trecheries, in delivering the late Scottish army into the hands of Cromwell, and the designe the rebels have, to destroy the royal posterity."
A04711,1570,0,1,"Plautus, Titus Maccius. Amphitruo.",An enterlude for children to play named Iack Iugler bothe wittie and very plesant. Newly imprinted. The names of the players. Maister Boungrace Dame Coy Iack Iugler Ienkin Careaway Alice trip and go. A gallant a gentlewoman The vice A lackey A maid.
A40858,1680,0,1,,"The Famous tragedy of King Charles I as it was acted before White-hall, by the fanatical servants of Oliver Cromwell."
A49144,1680,0,1,"Longinus, Cassius, ca. 213-273.","A treatise of the loftiness or elegancy of speech written originally in Greek by Longin, and now translated out of French by Mr. J.P."
A58150,1695,0,1,"Rawson, Joseph, 1664-1719.","On the lamented death of Her Most Excellent Majesty, Queen Mary by J. Rawson ..."
A93915,1641,0,1,"Stirry, Thomas.","A rot amongst the bishops, or, A terrible tempest in the Sea of Canterbury, set forth in lively emblems to please the judicious reader: / by Tho: Stirry."
A39911,1665,0,1,"Ford, Simon, 1619?-1699.","Hēsychia Christianou, or, A Christian's acquiescence in all the products of divine providence opened in a sermon, preached at Cottesbrook in Northampton-Shire, April the 16, 1644, at the interment of the Right Honourable, and eminently pious lady, the Lady Elizabeth Langham, wife to Sir James Langham Kt. / by Simon Ford ..."
A67083,1675,0,1,"Worlidge, John, fl. 1660-1698.","Systema agriculturæ, the mystery of husbandry discovered treating of the several new and most advantagious ways of tilling, planting, sowing, manuring, ordering, improving of all sorts of gardens, orchards, meadows, pastures, corn-lands, woods & coppices, as also of fruits, corn, grain, pulse, new-hays, cattle, fowl, beasts, bees, silk-worms, &c. : with an account of the several instruments and engines used in this profession : to which is added Kalendarium rusticum, or, The husbandmans monthly directions, also the prognosticks of dearth, scarcity, plenty, sickness, heat, cold, frost, snow, winds, rain, hail, thunder, &c. and Dictionarium rusticum, or, The interpretation of rustick terms, the whole work being of great use and advantage to all that delight in that most noble practice."
A09523,1625,0,1,"Petowe, Henry.","The countrie ague. Or, London her vvelcome home to her retired children Together, with a true relation of the warlike funerall of Captaine Richard Robyns, one of the twentie captaines of the trayned bands of the citie of London, which was performed the 24. day of September last, 1625. in armes, in the time of this visitation which the rumour in the countrey went currant, that London had not people enough left aliue to bury her dead. By Henry Petovve, Marshall of the Artillerie Garden, London."
A12319,1619,0,1,"Slatyer, William, 1587-1647.","Thrēnōdia. Siue Pandionium melos, in perpetuam serenissimæ simul ac beatissimæ Principis Annæ nuper Angliæ Reginæ memoriam Elegies and epitaphs, by W.S. late seruant and chaplaine to her Maiestie."
A14095,1631,0,1,"Twisse, William, 1578?-1646.","A discovery of D. Iacksons vanitie. Or A perspective glasse, wherby the admirers of D. Iacksons profound discourses, may see the vanitie and weaknesse of them, in sundry passages, and especially so farre as they tende to the undermining of the doctrine hitherto received. Written by William Twisse, Doctor of Divinitie, as they say, from whom the copie came to the presse"
A75623,1688,0,1,,"The Art of courtship; or, The School of delight. Containing amorous dialogues, complemental expressions, poems, letters and discourses upon sundry occasions, relating to love and business: Pleasant new songs, and directions for courtship and behaviour: And rules for carving flesh, fish, fowl; and cutting up pastry: Also to distinguish the best pieces, and decently to serve a table after the most modish and courtly manner. : With other delightful and profitable things, necessary for the accomplishment of all persons. : To which is added, the significance of moles, in any part of the body, in relation to good and bad fortunes. : As likewise, the interpretation of dreams, as they presage happiness or unhappiness to men and women, in all stations and conditions. : Very profitable and advantageous to all persons."
A68193,1625,0,1,"Hodson, William, fl. 1625-1640.","The plurisie of sorrovv, let blood in the eye-veine: or, The Muses teares for the death of our late soueraigne, Iames King of England, &c. By Will. Hogson Mag: in Art: Cantab"
A36310,1662,0,1,"Donne, John, 1604-1662.","Donne's satyr containing 1. a short map of mundane vanity, 2. a cabinet of merry conceits, 3. certain pleasant propositions and questions with their merry solutions and answers : being very useful, pleasant and delightful to all, and offensive to none / by Jo. Donne."
A56839,1645,0,1,"Quarles, Francis, 1592-1644.",The shepheards oracles delivered in certain eglogues. By Fra: Quarles.
A42574,1688,0,1,"Gee, Edward, 1657-1730.","The primitive fathers no papists in answer to the Vindication of the Nubes testium : to which is added an historical discourse concerning invocation of saints, in answer to the challenge of F. Sabran the Jesuit, wherein is shewn that invocation of saints was so far from being the practice, that it was expresly [sic] against the doctrine of the primitive fathers."
A56830,1688,0,1,"Quarles, Francis, 1592-1644.","King Solomon's recantations being an extract out of the famous works of the learned Francis Quarles ... : with an essay, to prove the immortality of the soul, by way of symetry, or connexion."
A47509,1679,0,1,"Keach, Benjamin, 1640-1704.","The glorious lover a divine poem upon the adorable mystery of sinners redemption / by B.K., author of War with the Devil."
A68445,1610,0,1,"Marcelline, George.","The triumphs of King Iames the First, of Great Brittaine, France, and Ireland, King; defender of the faith Published vpon his Maiesties aduertisement to all the kings, princes, and potentates of Christendome, and confirmed by the wonderfull workes of God, declared in his life. Deuoted, dedicated, and consecrated to the most excellent prince Henry Prince of Wales."
A68444,1604,0,1,,The map of mortalitie
B03239,1684,0,1,,"An elegie on the never to be forgotten Sir Thomas Armstrong Knight; executed for conspiring the death of His most sacred Majesty, and royal brother, June 20. 1684. With some satyrical reflections on the whole faction."
A71306,1625,0,1,"Purchas, Samuel, 1577?-1626.","Purchas his pilgrimes. part 4 In fiue bookes. The first, contayning the voyages and peregrinations made by ancient kings, patriarkes, apostles, philosophers, and others, to and thorow the remoter parts of the knowne world: enquiries also of languages and religions, especially of the moderne diuersified professions of Christianitie. The second, a description of all the circum-nauigations of the globe. The third, nauigations and voyages of English-men, alongst the coasts of Africa ... The fourth, English voyages beyond the East Indies, to the ilands of Iapan, China, Cauchinchina, the Philippinæ with others ... The fifth, nauigations, voyages, traffiques, discoueries, of the English nation in the easterne parts of the world ... The first part."
A71307,1625,0,1,"Purchas, Samuel, 1577?-1626.","Purchas his pilgrimes. part 2 In fiue bookes. The first, contayning the voyages and peregrinations made by ancient kings, patriarkes, apostles, philosophers, and others, to and thorow the remoter parts of the knowne world: enquiries also of languages and religions, especially of the moderne diuersified professions of Christianitie. The second, a description of all the circum-nauigations of the globe. The third, nauigations and voyages of English-men, alongst the coasts of Africa ... The fourth, English voyages beyond the East Indies, to the ilands of Iapan, China, Cauchinchina, the Philippinæ with others ... The fifth, nauigations, voyages, traffiques, discoueries, of the English nation in the easterne parts of the world ... The first part."
A43426,1677,0,1,"Herne, Samuel.","Domus carthusiana, or, An account of the most noble foundation of the Charter-House near Smithfield in London both before and since the reformation : with the life and death of Thomas Sutton, esq., the founder thereof, and his last will and testament : to which are added several prayers, fitted for the private devotions and particular occasions of the ancient gentlemen, &c. / by Samuel Herne."
A43356,1641,0,1,"Hepwith, John.",The Caledonian forrest by Iohn Hepwith.
A51369,1666,0,1,"Morgan, Sylvanus, 1620-1693.","Armilogia, sive, Ars chromocritica The language of arms by the colours & metals being analogically handled according to the nature of things, and fitted with apt motto's to the heroical science of herauldry in the symbolical world : whereby is discovered what is signified by every honourable partition, ordinary, or charge, usually born in coat-armour, and mythologized to the heroical theam [sic] of Homer on the shield of Achilles : a work of this nature never yet extant / by Sylvanus Morgan ..."
A51365,1694,0,1,"Morgan, Matthew, 1652-1703.","Eugenia, or, An elegy upon the death of the honourable Madam--"
A37442,1700,0,1,"Defoe, Daniel, 1661?-1731.",The true-born Englishman a satyr.
A59383,1660,0,1,"Sadler, John, 1615-1674.","Olbia, the new i[s]land lately discovered with its religion and rites of worship, laws, customs, and government, characters and language : with education of their children in their sciences, arts and manufactures with other things remarkable / by a Christian pilgrim, driven by tempest from Civita Vecchia, or some other parts about Rome, through the straits, into the Atlantick Ocean ; the first part, from the original."
A68037,1607,0,1,"Estienne, Henri, 1531-1598.","A world of vvonders: or An introduction to a treatise touching the conformitie of ancient and moderne wonders or a preparatiue treatise to the Apologie for Herodotus. The argument whereof is taken from the Apologie for Herodotus written in Latine by Henrie Stephen, and continued here by the author himselfe. Translated out of the best corrected French copie."
A34034,1681,0,1,"Colvil, Samuel.","Mock poem, or, Whiggs supplication"
A77250,1674–1679,0,1,Anti-Papist.,"Fair warning to take heed of popery, or, A short and true history of the Jesuits fiery practices and powder-plots, to destroy kings, ruin kingdoms, and lay cities waste by an Anti-Papist."
A03177,1544,0,1,"Heywood, John, 1497?-1580?",The playe called the foure PP. A newe and a very mery enterlude of A palmer. A pardoner. A potycary. A pedler. Made by Ioh[a]n Heewood
A51502,1696,0,1,"Motteux, Peter Anthony, 1660-1718.","The loves of Mars & Venus a play set to music, as it is acted at the New Theatre, in Little Lincolns Inn-Fields, by His Majesty's servants / written by Mr. Motteux."
A51503,1695,0,1,"Motteux, Peter Anthony, 1660-1718.","Maria a poem occasioned by the death of Her Majesty, addrest to three persons of honour / by Mr. Mottevx."
A96641,1685,0,1,"Willoughby, Stephen, b. 1657 or 8.","A poem on the coronation of our most illustrious sovereign K. James II. and His gracious consort Queen Mary who were crown'd at Westminster, on St. George's-Day, being the 23th. this instant April 1685 written by a Person of Quality."
A59439,1692,0,1,"Shadwell, Thomas, 1642?-1692.",Ode on the King's birth-day by Tho. Shadwell ...
A09666,1609,0,1,"Skelton, John, 1460?-1529.","Pimlyco. Or, Runne Red-cap Tis a mad world at Hogsdon."
B01624,1700,0,1,"Tate, Nahum, 1652-1715.","A supplement to the new version of Psalms by N. Tate and N. Brady. Containing, I. The usual hymns, creed, Lord's Prayer, Ten Commandments, all set to their proper tunes, with additional hymns for the holy sacrament, &c. II. Select psalms in particular measures to supply the whole variety of metres that are in the old version, with duplicates to most of them, and Gloria Patris, and the proper tune for each metre. III. A set of tunes for the foresaid new version of the Psalms."
A07092,1566,0,1,"Martiall, John, 1534-1597.","A replie to M. Calfhills blasphemous answer made against the Treatise of the crosse, by Iohn Martiall, Bachiler of Lawe, and studient in diuinitie. Reade and regarde"
A07090,1629,0,1,Martial.,Selected epigrams of Martial. Englished by Thomas May Esquire
A63517,1680,0,1,Philopolite.,"The true Englishman, humbly proposing something to rid us of the plot in the state and of contentions in the church wherein is shown how our King may be the happy healer of nations / by a Philopolite ; and published by his neighbour, Philotheus."
A20738,1578,0,1,"Appianus, of Alexandria.","An auncient historie and exquisite chronicle of the Romanes warres, both ciuile and foren written in Greeke by the noble orator and historiographer, Appian of Alexandria ... ; with a continuation, bicause [sic] that parte of Appian is not extant, from the death of Sextus Pompeius, second sonne to Pompey the Great, till the overthrow of Antonie and Cleopatra ..."
A19213,1552,0,1,,A general confession set furth for all men and saruauntes to say euery morninge before they go to their worke or other busines also graces before dynner [and] supper
A45761,1698,0,1,"Ramsay, Thomas, b. ca. 1631.",Israel's reformation
A60065,1642,0,1,,"A Short, compendious, and true description of the round-heads and the long-heads shag-polls briefly declared, with the true discovery both of the time and place of both their originall"
A90811,1658,0,1,"Polwheile, Theophilus, d. 1689.","Authentēs. Or A treatise of self-deniall. Wherein the necessity and excellency of it is demonstrated; with several directions for the practice of it. / By Theophilus Polwheile, M.A. sometimes of Emmanuel Colledge in Cambridge, now teacher of the Church at Teverton in Devon."
A81886,1700,0,1,"D'Urfey, Thomas, 1653-1723.","An ode, for the anniversary feast made in honour of St. Cæcilia. Nov. 22. Anno Domini, 1700. Set to musick by Dr. John Blow. The words made by Mr. D'Urfey"
A81887,1691,0,1,"D'Urfey, Thomas, 1653-1723.","A Pindarick ode, on New-Year's-Day perform'd by vocal and instrumental musick, before Their Sacred Majesties K. VVilliam and Q. Mary. Set by Dr. John Blow, and written by Thomas D'Urfey."
A28464,1661,0,1,"Blount, Thomas, 1618-1679.","Glossographia, or, A dictionary interpreting all such hard words of whatsoever language now used in our refined English tongue with etymologies, definitions and historical observations on the same : also the terms of divinity, law, physick, mathematicks and other arts and sciences explicated / by T.B."
A28463,1679,0,1,"Blount, Thomas, 1618-1679.","Fragmenta antiquitatis, antient tenures of land, and jocular customs of some mannors made publick for the diversion of some, and instruction of others / by T.B. of the Inner-Temple, Esquire."
A50105,1679,0,1,"W. M., Esq.","A satyrical poem on the most horrid and execrable Jesuitish Plot in 1678, for the assassination of the King, subversion of the government, destruction of Protestantism and introduction of popery also an humble address to His Most Sacred Majesty for the extirpation of popery / by a loyal subject to the King, a true son of the Church of England and a faithful servant to his countrey, W.M., Esq."
A80202,1648,0,1,,A combate betvveen Satan tempting: and a Christian triumphing: in the comfort of the creed.
A14305,1630,0,1,"Vaughan, William, 1577-1641.","The arraignment of slander periury blasphemy, and other malicious sinnes shewing sundry examples of Gods iudgements against the ofenders. As well by the testimony of the Scriptures, and of the fathers of the primatiue church as likewise out of the reportes of Sir Edward Dier, Sir Edward Cooke, and other famous lawiers of this kingdome. Published by Sir William Vaughan knight."
A62938,1647,0,1,"G. T. (George Tooke), 1595-1675.","The Belides or Eulogie and elegie, of that truly honourable John Lord Harrington Baron of Exton, who was elevated hence the 27th of Febr. 1613. vvanting then tvvo moneths of 22. yeares old. By G.T."
A59093,1682,0,1,"Selden, John, 1584-1654.","The reverse or back-face of the English Janus to-wit, all that is met with in story concerning the common and statute-law of English Britanny, from the first memoirs of the two nations, to the decease of King Henry II. set down and tackt together succinctly by way of narrative : designed, devoted and dedicated to the most illustrious the Earl of Salisbury / written in Latin by John Selden ... ; and rendred into English by Redman Westcot, Gent."
A66450,1643,0,1,"Williams, Roger, 1604?-1683.","A key into the language of America, or, An help to the language of the natives in that part of America called New-England together with briefe observations of the customes, manners and worships, &c. of the aforesaid natives, in peace and warre, in life and death : on all which are added spirituall observations, generall and particular, by the authour ... / by Roger Williams ..."
A04656,1624,0,1,"Jonson, Ben, 1573?-1637.",Neptunes triumph for the returne of Albion celebrated in a masque at the court on the Twelfth night 1623.
A14275,1590,0,1,"Vallans, William.","A tale of tvvo swannes VVherein is comprehended the original and increase of the riuer Lee commonly called Ware-riuer: together, with the antiquitie of sundrie places and townes seated vpon the same. Pleasant to be read, and not altogether vnprofitable to bee vnderstood. By W.V."
A61829,1695,0,1,"Strode, S.",A poem on the death of Her Most Sacred Majesty Queen Mary by S. Strode.
A14270,1571,0,1,"Valerius, Cornelius, 1512-1578.","The casket of iewels contaynynge a playne description of morall philophie [sic], diligently and after a very easie methode declared by the well learned and famous author Cornelius Valerius: lately turned out of Latin into Englishe, by I.C."
A16685,1640,0,1,"Brathwaite, Richard, 1588?-1673.","The two Lancashire lovers: or the excellent history of Philocles and Doriclea Expressing the faithfull constancy and mutuall fidelity of two loyall lovers. Stored with no lesse variety of discourse to delight the generous, then of serious advice to instruct the amorous. By Musæus Palatinus."
A04499,1595,0,1,"Lansperger, Johannes Justus, 1489-1539.","An epistle in the person of Christ to the faithfull soule, written first by that learned Lanspergius, and after translated into English by one of no small fame, whose good example of sufferance & liuing, hath and wilbe a memoriall vnto his countrie and posteritie for euer"
A59165,1664,0,1,"Seneca, Lucius Annaeus, ca. 4 B.C.-65 A.D.","Apokolokyntosis. Or A mockery upon the death and deification of Claudius Cæsar Written in Latine by Lucius Annæus Seneca the philosopher. Imprimatur, Junii 17. 1664. Roger L'Estrange."
A30403,1697,0,1,"Ball, Thomas.","Two books of elegies in imitation of the first books of Ovid de Tristibus, with part of the third to which is added verses upon several occasions with some translations out of the Latin and Greek poets / by Thomas Ball."
A54960,1696,0,1,"Pix, Mary, 1666-1720.","The Spanish wives a farce, as it was acted by His Majesty's servants at the theatre in Dorset-Garden."
B01977,1687,0,1,"Chalmers, John.","English orthography. Or The art of writing and spelling true English in three parts ... By John Chalmer, teacher of the arts of writing and accounts, &c."
A04725,1605,0,1,"Barnfield, Richard, 1574-1627.","Lady Pecunia, or The praise of money Also a combat betwixt conscience and couetousnesse. Togither with, the complaint of poetry, for the death of liberality. Newly corrected and inlarged, by Richard Barnfield, graduate in Oxford."
A52454,1675,0,1,,"Northampton in flames, or, Poem on the dreadful fire that happened there on Monday the 20th Septemb. 1675."
A01996,1635,0,1,"Gower, John, Master of Arts.","Pyrgomachia; vel potius, Pygomachia Or, in cleane English, The castle-combat. Performed; by Iames Fencer, and William Wrastler. At nine of the clock of the night of the ninth day of the ninth moneth of the ninth yeare of the reigne of our Soveraigne Lord King Charles. Recorded by the ninth of the nine Muses, in the ninth part of nine weekes: and devided into nine files."
A85344,1680–1685,0,1,,"The Good-fellows counsel: or, The Bad husbands recantation proving by arguments both just and fit, that he which spends least money has most wit. : To the tune of, Tan Tivye."
A02948,1555,0,1,France.,"The copie of the publication of the trewse made betwene the most Cristien [sic] Kynge Henry second of that name themperour, and the kyng of Ingland his sonne published at Roan [sic] on Thursday the xx daye of Februarry [sic] ; translated out of Frenche into Inglishe."
A13144,1640,0,1,,"An excellent ballad intituled, the constancy of Susanna To an excellent new tune."
A25385,1663,0,1,"Andrewes, Lancelot, 1555-1626.","Holy devotions, with directions to pray also a brief exposition upon [brace] the Lords prayer, the creed, the Ten commandments, the 7 penitential psalms, the 7 psalms of thanksgiving : together with a letanie / by the Right Reverend Father in God Lancelot Andrews ..."
A25479,1686,0,1,,"The anniversary ode on His Sacred Majesties inauguration, in Latin and English From the fleet, under the generous jurisdiction of Richard Manlove Esq; the worthy warden thereof. Licensed, May 27, 1686. Rob. Midgley."
B02347,1693–1695,0,1,"Congreve, William, 1670-1729.","Buxom Joan of Lymas's love to a jolly sailer: or, The maiden's choice: being love for love again. To an excellent new play-house tune."
A57009,1694,0,1,"Rabelais, François, ca. 1490-1553?","The works of F. Rabelais, M.D., or, The lives, heroic deeds and sayings of Gargantua and Pantagruel with a large account of the life and works of the author, particularly an explanation of the most difficult passages in them never before publish'd in any language / done out of French by Sir Tho. Urchard, Kt., and others."
A57223,1682,0,1,"W. R., Master of Arts.","The Christmas ordinary a private show, wherein is expressed the jovial freedom of that festival : as it was acted at a gentleman's house among other revels / by W.R., Master of Arts."
B02287,1658,0,1,L. C.,"Fundamenta chymica: or, A sure guide into the high and rare mysteries of alchymie; L.C. Philmedico Chymicus."
A25274,1691,0,1,"Ames, Richard, d. 1693.","The search after claret, or, A visitation of the vintners a poem in two canto's."
B00624,1640,0,1,"Rogers, Hugh, Esq.","Gamēlia on the happy marriage of the most accomplished paire, H.R. Esq. and the vertuous A.B."
A69120,1619,0,1,"Pyott, Lazarus.","The ancient, famous and honourable history of Amadis de Gaule Discoursing the aduentures, loues and fortunes of many princes, knights and ladies, as well of Great Brittaine, as of many other kingdomes beside, &c. Written in French by the Lord of Essars, Nicholas de Herberay, ordinarie commissarie of the Kings artillerie, and his lieutenant thereof, in the countrie and gouernment of Picardie, &c."
A34041,1648,0,1,,A Combate between Satan tempting and a Christian triumphing in the comfort of the creed
A42744,1692,0,1,"Gildon, Charles, 1665-1724.","The history of the Athenian Society for the resolving all nice and curious questions / by a gentleman who got secret intelligence of thir whole proceedings ; to which are prefixed several poems, written by Mr. Tate, Mr. Motteux, Mr. Richardson, and others."
B03225,1682,0,1,,"An elegy on the death of Thomas Merry, Esq; of St. Ann's Lane, who died on St. Bartholomew's day, 1682."
A30139,1688,0,1,"Bunyan, John, 1628-1688.","A discourse of the building, nature, excellency, and government of the house of God With counsels and directions to the inhabitants thereof. By John Bunyan of Bedford."
A37302,1680,0,1,"Dean, J. (John), fl. 1679-1685.","The badger in the fox-trap, or, A Satyr upon satyrs."
A44756,1660,0,1,"Howell, James, 1594?-1666.","Thērologia, The parly of beasts, or, Morphandra, queen of the inchanted iland wherein men were found, who being transmuted to beasts, though proffer'd to be dis-inchanted, and to becom men again, yet, in regard of the crying sins and rebellious humors of the times, they prefer the life of a brute animal before that of a rational creture ... : with reflexes upon the present state of most countries in Christendom : divided into a XI sections / by Jam. Howell, Esq."
A11151,1633,0,1,"Rowley, William, 1585?-1642?",A match at mid-night A pleasant comœdie: as it hath beene acted by the Children of the Revells. Written by VV.R.
A03167,1562,0,1,"Heywood, John, 1497?-1580?",A ballad against slander and detraction
A51775,1670,0,1,J. M.,"On the never too much lamented death of the Most Illustrious Princess Henrietta Maria, Dutchess of Orleans, &c. an elegy."
A20968,1508,0,1,"Dunbar, William, 1460?-1520?",The ballade of ane right noble victorius & myghty lord Barnard Stewart lord of Aubigny erle of Beaumont ... be Maistir Willyam Dunbar ....
A14878,1617,0,1,"Webster, William, treatise writer.","The most pleasant and delightful historie of Curan, a prince of Danske, and the fayre Princesse Argentile, daughter and heyre to Adelbright, sometime King of Northumberland Shewing his first loue vnto her, his succeslesse suite, and the low deiections he vnderwent for her sake. His second loue to the same lady vnknowne, taking her for a poore countrie damsell. She (by reason of the vnkindnesse of King Edell her vnckle and gardian) hauing forsooke the court, and vndertooke the profession of a neatheardes mayde. His constant loue (after her long continued vnkindnes) rewarded with her wished consent, their happie nuptials, and mutuall reioycings, his valour and victorious warre with King Edell: and lastly, his peacefull installment in the kingly throne. Enterlacte with many pritty and pithie prayses of beauty, and other amorous discourses, pleasing, smooth and delightfull. By William Webster."
A80694,1695,0,1,,"The court of St. Germain's: or, The secret history of the late King James and Queen Mary From their first arrival in France, to this time. From the French original."
A51518,1697,0,1,"Mountfort, William, 1664?-1692.","The life and death of Doctor Faustus made into a farce by Mr. Mountford ; with the humours of Harlequin and Scaramouche, as they were several times acted ... at the Queens Theatre in Dorset Garden ..."
A91328,1679,0,1,,"A psalm of thanksgiving, to be sung by the children of Christs-Hospital, on Monday, Tuesday, and Wednesday in Easter holy-days (according to ancient custom) at St. Mary Spittle, for their founders and benefactors, 1679."
A50916,1641,0,1,"Milton, John, 1608-1674.","Of reformation touching chvrch-discipline in England, and the cavses that hitherto have hindred it two bookes, written to a freind [sic]"
A55271,1696,0,1,,A Poem upon occasion of the happy discovery of the late horrid plot against the life of His Most Sacred Majesty
A55276,1697,0,1,"Buckingham, George Villiers, Duke of, 1628-1687.","Poems on affairs of state from the time of Oliver Cromwell, to the abdication of K. James the Second. Written by the greatest wits of the age. Viz. Duke of Buckingham, Earl of Rochester, Lord Bu-------st, Sir John Denham, Andrew Marvell, Esq; Mr. Milton, Mr. Dryden, Mr. Sprat, Mr. Waller. Mr. Ayloffe, &c. With some miscellany poems by the same: most whereof never before printed. Now carefully examined with the originals, and published without any castration."
A55279,1688,0,1,"Rymer, Thomas, 1641-1713.",Poems to the memory of that incomparable poet Edmond Waller Esquire by several hands.
A96121,1695,0,1,"Tryon, Thomas, 1634-1703.","The way to save wealth shewing how a man may live plentifully for two-pence a day. Likewise how to make a hundred noble dishes of meat, without either flesh, fish, or fowl. To make bread of roots, herbs, and leafs of trees. To brew good cheap liquor, without malt or hops. To make shoes last long. To make coals last long. To save soap in washing. To save cloth in cutting out a shirt. To make coffee of horse-beans To feed cattel well, without hay, grass, or corn. To save candles. To know any one's mind by signs; if there be twenty in company, they cannot apprehend it. To order bees aright. To settle your estate with Christian prudence. To know Scripture-weights and measures. Of dreams. To cure wounds by sympathy. The way to live long. To make spring-potage. To cure all sorts of cattle for 12 d. charge. To improve land, order and cure all deseases in singing birds. To kill vermin. To brew pale ales. To make wines, and all sorts of liquor, and an easy way to fine, and order them. With divers other curious matter"
A32323,1641,0,1,"Calver, Edward, fl. 1649.","Passion and discretion, in youth and age ..."
