tcp_id,date,OK,ERROR,author,title
A49106,1678,0,1,,"London's sighs for her worthy patriot an elegie offered to the never-dying memory of the Honourable Sir Richard Ford, Kt., some years since lord mayor, who died Aug. 31, 1678."
A34309,1695,0,1,"Congreve, William, 1670-1729.",The mourning muse of Alexis a pastoral lamenting the death of our late gracious Queen Mary of ever blessed memory / Mr. Congreve.
A35435,1674,0,1,,Cupids garland set round about with gilded roses containing many pleasant songs and sonnets newly written.
A34124,1700,0,1,"Brown, Thomas, 1663-1704.",Commendatory verses on the author of The two Arthurs and the Satyr against wit / by some of his particular friends.
A66885,1675,0,1,,"The Woman turn'd bully a comedy, acted at the Duke's Theatre."
A58024,1678,0,1,"Rymer, Thomas, 1641-1713.","The tragedies of the last age consider'd and examin'd by the practice of the ancients and by the common sense of all ages in a letter to Fleetwood Shepheard, Esq. / by Thomas Rymer, of Grays-Inn, Esq."
A21106,1607,0,1,"Ariosto, Lodovico, 1474-1533.","Orlando furioso in English heroical verse, by Sr Iohn Haringto[n] of Bathe Knight."
A34324,1695,0,1,"Congreve, William, 1670-1729.",A pindarique ode humbly offer'd to the King on his taking Namure by Mr. Congreve.
A37022,1694,0,1,"D'Urfey, Thomas, 1653-1723.",The Songs to the new play of Don Quixote as they are sung at the Queen's Theatre in Dorset Garden / set by the most eminent masters of the age ; all written by Mr. D'urfey.
A57566,1694,0,1,"T. R. (Thomas Rogers), 1660-1694.","A posie for lovers, or, The terrestrial Venus unmaskt in four poems."
A10663,1640,0,1,"Reynolds, Edward, 1599-1676.","A treatise of the passions and faculties of the soule of man With the severall dignities and corruptions thereunto belonging. By Edvvard Reynoldes, late preacher to the honorable society of Lincoln's Inne: and now rector of the Church of Braunston in Northamptonshire."
A42935,1697,0,1,,"God's judgments against whoring. Vol. I being an essay towards a general history of it, from the creation of the world to the reign of Augustulus (which according to common computation is 5190 years) and from thence down to the present year 1697 : being a collection of the most remarkable instances of uncleanness that are to be found in sacred or prophane history during that time, with observations thereon."
A14715,1576,0,1,"Wapull, George, fl. 1576.","The tyde taryeth no man A moste pleasant and merry commody, right pythie and full of delight. Compiled by George Wapull. Fovvre persons may easily play it. ..."
A58333,1682,0,1,"Reeve, John, 1608-1658.",Hymnes and spiritual songs extracted from Scripture on occasion of some useful texts discuss't / composed in private meditation and made use of (once) in publick for the saints comfort ; now published for their sakes that sung them or others that desire them.
A20899,1607,0,1,"Ducci, Lorenzo.",Ars aulica or The courtiers arte
A42731,1676,0,1,"Gilbert, Samuel, d. 1692?","Fons sanitatis, or, The healing spring at Willowbridge in Stafford-shire found out by the Right Honourable the Lady Jane Gerard, Baroness of Bromley / published for the common good by Samuel Gilbert ..."
A37482,1681,0,1,"De Laune, Thomas, d. 1685.","The present state of London: or, Memorials comprehending a full and succinct account of the ancient and modern state thereof. By Tho. De-Laune, Gent"
A96195,1643,0,1,,"The VVelsh-mans postures, or, The true manner how her doe exercise her company of souldiers in her own countrey in a warlike manners with some other new-found experiments, and pretty extravagants fitting for all Christian podies to caknow."
B02252,1688,0,1,,"Cogitations upon death, or, The mirror of mans misery being very choice and profitable lessons, for putting all Christians in a prepared condition for mortality."
A16395,1566,0,1,"Berners, Juliana, b. 1388?","The booke of hauking, huntyng and fysshyng, with all the properties and medecynes that are necessary to be kept"
A16392,1496,0,1,"Berners, Juliana, b. 1388?",This present boke shewyth the manere of hawkynge [and] huntynge and also of diuysynge of cote armours. It shewyth also a good matere belongynge to horses: wyth other co[m]mendable treatyses. And ferdermore of the blasynge of armys: as here after it maye appere.
A51783,1695,0,1,"Manning, Mr. (Francis), fl. 1688-1716.","Sylvana a pastoral lamenting the death of our most gracious Queen Mary, of blessed memory / by Mr. Manning."
A27602,1687,0,1,"Beverley, Thomas.","An exposition of the divinely prophetick Song of Songs which is Solomons beginning with the reign of David and Solomon, ending in the glorious kingdom of our Lord Jesus Christ / adjusted to the expositor's line of time, and illustrating it, and composed into verse by T. Beverley."
A55995,1682,0,1,"Powel, Mr.","The prologue spoken by Mr. Powel at Oxford, July the tenth, 1682"
A07056,1554,0,1,"Marshall, George, poet.","A compendious treatise in metre declaring the firste originall of sacrifice, and of the buylding of aultares and churches, and of the firste receauinge of the Christen fayth here in Englande by G.M."
A87142,1644,0,1,"Harris, John, Gent.","Englands out-cry, for the sad distractions now lying upon the church and state. Wherein shee humbly implores mercy from God, pitty from her soveraigne, and justice on her enemies. Laying downe, both the primary, and secondary causes, of her fresh bleeding calamities. So that judicious, simple, all may see, the first promoter of this misery. Reade diligently, consider carefully, and make what thou hast read, a case of conscience. VVritten by J. Harris. This is licensed, and entered, according to order"
A34847,1656,0,1,"Cox, Robert, d. 1655.","Acteon & Diana with a pastoral storie of the nimph Oenone followed by the several conceited humours of Bumpkin the huntsman, Hobbinal the shepherd, Singing Simpkin, and John Swabber the seaman / by Rob. Cox, acted at the Red Bull with great applause."
A34843,1686,0,1,"Cox, Nicholas, fl. 1673-1721.","The gentleman's recreation in four parts, viz. hunting, hawking, fowling, fishing : wherein these generous exercises are largely treated of, and the terms of art for hunting and hawking more amply enlarged than heretofore : whereto is prefixt a large sculpture, giving easie directions for blowing the horn, and other sculptures inserted proper to each recreation : with an abstract at the end of each subject of such laws as relate to the same."
A36994,1692,0,1,"D'Urfey, Thomas, 1653-1723.",The marriage-hater match'd a comedy acted at the Theatre Royal by Their Majesties servants / written by Tho. D'Urfey.
A70079,1682,0,1,"Freeman, George, Sir.","Golden remains of Sir George Freman, Knight of the Honourable Order of the Bath being choice discourses on select subjects."
A55198,1688,0,1,Plutarch.,"The second volume of Plutarch's Lives Translated from the Greek, by several hands."
A96594,1661,0,1,"Williams, Gryffith, 1589?-1672.","Seven treatises very necessary to be observed in these very bad days to prevent the seven last vials of God's wrath, that the seven angels are to pour down upon the earth Revel. xvi ... whereunto is annexed The declaration of the just judgment of God ... and the superabundant grace, and great mercy of God showed towards this good king, Charles the First ... / by Gr. Williams, Ld. Bishop of Ossory."
A96759,1646,0,1,"Wither, George, 1588-1667.","Opobalsamum Anglicanum: = An English balme, lately pressed out of a shrub, and spread upon these papers, for the cure of some scabs, gangreeves and cancers indangering the bodie of this common-wealth; and, to whom it is now tendred, by the vvell-affected English, in a double-speech, disjunctively delivered, by one of their fellow-ship, both to the faithfull, and malignant members of the representative-body of this Kingdome. / Penned, by the author of Britaines remembrancer Geo: Wither Esquire."
A08677,1639,0,1,"Ovid, 43 B.C.-17 or 18 A.D.","Publ [sic] Ovid. De tristibus: or Mour nefull [sic] elegies in five bookes: composed in his banishment, part at sea, and part at Tomos, a city of Pontus. Translated into English verse by Zachary Catlin, Mr. of Arts. Suffolke."
A96750,1645,0,1,"Wither, George, 1588-1667.","The great assises holden in Parnassus by Apollo and his assesours: at which session are arraigned Mercurius Britanicus. Mercurius Aulicus. Mercurius Civicus. The scout. The writer of Diurnalls. The intelligencer. The writer of Occurrences. The writer of Passages. The post. The spye. The writer of weekly Accounts. The Scottish dove, &c."
A03312,1595,0,1,"Banchieri, Adriano, d. 1634.","The noblenesse of the asse A worke rare, learned, and excellent. By A.B."
A45839,1677,0,1,"Izacke, Richard, 1624?-1698.",Antiquities of the city of Exeter collected by Richard Izacke ...
A01793,1616,0,1,"Goddard, William, fl. 1615.",A mastif vvhelp and other ruff-island-lik currs fetcht from amongst the Antipedes Which bite and barke at the fantasticall humorists and abusers of the time.
A59327,1693,0,1,"Settle, Elkanah, 1648-1724.","The new Athenian comedy containing the politicks, oeconomicks, tacticks, crypticks, apocalypticks, stypticks, scepticks, pneumaticks, theologicks, poeticks, mathematicks, sophisticks, pragmaticks, dogmaticks, &c. of that most learned society."
A03861,1578,0,1,"Hunnis, William, d. 1597.","A hyue full of hunnye contayning the firste booke of Moses, called Genesis. Turned into English meetre, by VVilliam Hunnis, one of the Gent. of her Maiesties Chappel, and Maister to the Children of the same. Seene and allowed, accordinge to the order appointed."
A07834,1617,0,1,"Moryson, Fynes, 1566-1630.","An itinerary vvritten by Fynes Moryson Gent. First in the Latine tongue, and then translated by him into English: containing his ten yeeres trauell through the tvvelue dominions of Germany, Bohmerland, Sweitzerland, Netherland, Denmarke, Poland, Jtaly, Turky, France, England, Scotland, and Ireland. Diuided into III parts. The I. part. Containeth a iournall through all the said twelue dominions: shewing particularly the number of miles, the soyle of the country, the situation of cities, the descriptions of them, with all monuments in each place worth the seeing, as also the rates of hiring coaches or horses from place to place, with each daies expences for diet, horse-meate, and the like. The II. part. Containeth the rebellion of Hugh, Earle of Tyrone, and the appeasing thereof: written also in forme of a iournall. The III. part. Containeth a discourse vpon seuerall heads, through all the said seuerall dominions."
A93180,1646,0,1,"Shirley, James, 1596-1666.","The triumph of beautie· As it was personated by some young gentlemen, for whom it was intended, at a private recreation. / By James Shirley."
A35554,1682,0,1,L. C.,"Amoret, or, Policy defeated, in a satyrical dialogue between Mopsus and Damon"
A31643,1690,0,1,"Maintenon, Madame de, 1635-1719.","The cabinet open'd, or, The secret history of the amours of Madam de Maintenon, with the French king translated from the French copy."
A14233,1631,0,1,"Ussher, James, 1581-1656.","A discourse of the religion anciently professed by the Irish and Brittish. By Iames Vssher Archbishop of Armagh, and Primate of Ireland"
A30743,1663,0,1,"Butler, Samuel, 1612-1680.",Hudibras written in the time of the late wars.
A10252,1633,0,1,"Quarles, Francis, 1592-1644.","Diuine poems containing the history of [brace] Ionah, Ester, Iob, Sampson : Sions [brace] sonets, elegies / written and newly augmented by Fra. Quarles."
A35881,1683,0,1,,"A Dialogue between Iack Ketch and his journey-man concerning their profession and present affair in the world : they are affraid they cannot send so many to heaven as Baxter, Lobb and Bull has sent to hell."
B02266,1694,0,1,,"A collection of divine hymns, upon several occasions; suited to our common tunes, for the use of devout Christians, in singing forth the praises of God."
A35337,1671,0,1,"Caryll, John, 1625-1711.","Sir Salomon, or, The cautious coxcomb a comedy as it is acted at His Royal Highness the Duke of York's Theatre."
A67692,1700,0,1,"Warren, Robert, 1680-1740.",Miscellany poems Written by R. W. C.C. Cambr.
A18368,1601,0,1,"Chamber, John, 1546-1604.","A treatise against iudicial astrologie Dedicated to the right Honorable Sir Thomas Egerton Knight, Lord Keeper of the great Seale, and one of her Maiesties most honorable priuie Councell. VVritten by Iohn Chamber, one of the prebendaries of her Maiesties free Chappell of VVindsor, and fellow of Eaton College."
A67233,1647,0,1,"Wyvill, Christopher, 1651?-1711.","Certaine serious thoughts which at severall times & upon sundry occasions have stollen themselves into verse and now into the publike view from the author [Wyvill coat of arms] Esquire ; together w[i]th a chronologicall table denoeting [sic] the names of such princes as ruled the neighbor states and were con-temporary to our English kings, observeing throughout ye number of yeares w[hi]ch every one of them reigned."
A67340,1679,0,1,"Waller, Edmund, 1606-1687.","A poem on the present assembling of the Parliament, March the 6th. 1678"
A67346,1686,0,1,"Waller, Edmund, 1606-1687.","Poems, &c. written upon several occasions, and to several persons by Edmond Waller."
B04032,1685–1688,0,1,,"The life of love let he or she, from chains are free, prize high their liberty. Loves a disease, that seems to please yet breeds captivity. To the tune of, The fair one let me in: or, Busie fame. This may be printed, R.P."
A19614,1638,0,1,"Crompe, John.","Collections out of S. Augustine and some few other Latine writers upon the first part of the Apostles Creed. By John Crompe, Master of Arts of C.C.C. in Cambridge, and vicar of Thornham in Kent. First preached in his Parish Church; and now inlarged (as here followes) for more publike use."
A70038,1674,0,1,"Cotton, Charles, 1630-1687.","The fair one of Tunis, or, The generous mistres a new piece of gallantry / out of French."
A18748,1595,0,1,"Churchyard, Thomas, 1520?-1604.",A musicall consort of heauenly harmonie (compounded out of manie parts of musicke) called Churchyards charitie
A48067,1682,0,1,,"A letter from Lucifer to his Roman agents N.T., W.P., J.F., & R.L., Sir Edmond-bury Godfrey's back-friends"
A37015,1698,0,1,"Akeroyde, Samuel.",A Scotch song sung at Turnbridge / set to musick by Mr. Ackroyd.
A13277,1630,0,1,"Sylvester, Josuah, 1563-1618.","Panthea: or, Diuine vvishes and meditations: vvritten by Io. Siluester: reuised by I.M. Master of Arts. Whereunto is added an appendix, containing an excellent elegy, written by the L. Viscount St. Albans, late Lord High Chancelour of England. &c."
A68345,1609,0,1,"Le Petit, Jean François, 1546-ca. 1615.",The Low-Country common wealth contayninge an exact description of the eight vnited Prouinces. Now made free. Translated out of french by Ed· Grimeston
A91576,1656,0,1,"Quarles, John, 1624-1665.","An elegie on the most reverend & learned James Vsher L. Archbishop of Armagh, and Primate of Ireland; who departed this life March 21. 1655. / Written by John Quarles."
A91574,1645,0,1,"Quarles, Francis, 1592-1644.","Solomons recantation, entituled Ecclesiastes, paraphrased. With a soliloquie or meditation upon every chapter. / By Francis Quarles. Opus posthumum. Never before printed. With a short relation of his life and death."
A64222,1653,0,1,"Taylor, John, 1580-1653.","Taylors arithmetick from one to tvvelve with a sollid discourse betweene yesterday, to-morrow, to-day, & a lover."
A11115,1628,0,1,"Rowlands, Samuel, 1570?-1630?","Heavens glory, seeke it. Earts [sic] vanitie, flye it. Hells horror, fere it"
A42418,1699,0,1,"Garth, Samuel, Sir, 1661-1719.",The dispensary a poem.
A44952,1655,0,1,"Hall, George, 1612?-1668.",The triumphs of Rome over despised Protestancie
A29933,1674,0,1,"Bryan, John, d. 1676.","Harvest-home being the summe of certain sermons upon Job 5. 26 : one whereof was preached at the funeral of Mr. Ob. Musson, an aged Godly minister of the Gospel in the Royally licensed rooms in Coventry : the other since continued upon the subject / by J.B. D.D, ... ; the first part being a preparation of the corn for the sickle, the latter will be the reaping, shocking and inning of that corn which is so fitted."
A70717,1677,0,1,"Newcastle, William Cavendish, Duke of, 1592-1676.","The triumphant widow, or, The medley of humours a comedy acted by His Royal Highness's servants / written by His Grace the Duke of Newcastle."
A26586,1652,0,1,"Ainsworth, William, d. 1671.","Medulla Bibliorum, The marrow of the Bible, or, A logico-theological analysis of every several book of the Holy Scripture together with so many English poems ... : whereunto is added a chronological (marginal) annotation of the times and seasons, wherein divers acts and occurrences in the Holy Scripture hapned: partly translated out of an anonymous Latine authour, and partly amplified and enlarged ... / by William Ainsworth ..."
A03018,1612,0,1,,Great Brittans mourning garment Giuen to all faithfull sorrowfull subiects at the funerall of Prince Henry.
A20831,1630,0,1,"Drayton, Michael, 1563-1631.","The Muses Elizium lately discouered, by a new way ouer Parnassus. The passages therein, being the subiect of ten sundry nymphalls, leading three diuine poemes, Noahs floud. Moses, his birth and miracles. David and Golia. By Michael Drayton Esquire."
B07949,1612,0,1,"Milles, Tho. (Thomas), 1550?-1627?","Out-port-customers accompt, of all his receipts, to a shilling, or a penny, without concealement or enstaulement of any; according to his oath at his first admission. Wherein he plainely sets downe, as well the motiues and occasions, as the method and style of all his former writings ..."
A12807,1630,0,1,"Squire, John, ca. 1588-1653.","A plaine exposition vpon the first part of the second chapter of Saint Paul his second epistle to the Thessalonians Wherein it is plainly proved, that the Pope is the Antichrist. Being lectures, in Saint Pauls, by Iohn Squire priest, and vicar of Saint Leonards Shordich: sometime fellow of Iesus Colledge in Cambridge."
A96216,1670–1696,0,1,,"The west country delight: or, Hey for Zommerzet-Shire Lively delineating how jocund they be, that jerk it, and ferk it, under the green-wood tree. To a new tune of O how they did firk it: or, Salengers round."
A81431,1690,0,1,,A dialogue betwixt Lewis and the devil in the last year of his puissance: with his last will and testament
A54012,1698,0,1,"D'Urfey, Thomas, 1653-1723.","Pendragon, or, The carpet knight his kalendar"
A53061,1653,0,1,"Newcastle, Margaret Cavendish, Duchess of, 1624?-1674.","Poems, and fancies written by the Right Honourable, the Lady Margaret Newcastle."
A53060,1662,0,1,"Newcastle, Margaret Cavendish, Duchess of, 1624?-1674.","Playes written by the thrice noble, illustrious and excellent princess, the Lady Marchioness of Newcastle."
A55548,1693,0,1,"Powell, George, 1658?-1714.","A very good wife a comedy, as it is acted by Their Majesties servants at the Theatre-Royal."
A30770,1684,0,1,"Butler, Samuel, 1612-1680.",Hudibras in three parts.
A33851,1672,0,1,,A Collection of poems written upon several occasions by several persons
A51809,1698,0,1,"Manning, Mr. (Francis), fl. 1688-1716.","To His Sacred Majesty, King William III, a panegyrick presented to the Earl of Portland / by Mr. Manning."
A51807,1695,0,1,"Manning, Mr. (Francis), fl. 1688-1716.","A pastoral essay lamenting the death of our most gracious Queen Mary, of blessed memory by Mr. Manning."
A65224,1654,0,1,"Washbourne, Thomas, 1606-1687.",Divine poems written by Thomas Washbourne ...
B03156,1662,0,1,,"An exact and true relation of the landing of Her Majestie at Portsmouth, after many high tempests, and a long distresse at sea; and how she was diligently and magnificently met with in the way by his highness the Duke of York, the Duke of Ormond, the Earl of Suffolk, the Earl of Chesterfield, and many other personages of honour: ... Together with a perfect account of her happy and most auspicious mariage [sic] to his most sacred Majesty, on Wednesday May 21. ..."
A62892,1700,0,1,"Tate, Nahum, 1652-1715.","An elegy in memory of the much esteemed and truly worthy Ralph Marshall, Esq., one of His Majesty's Justices of peace, &c. by N. Tate ..."
A40655,1655,0,1,"Fuller, Thomas, 1608-1661.",The church-history of Britain from the birth of Jesus Christ until the year M.DC.XLVIII endeavoured by Thomas Fuller.
A13049,1598,0,1,"Stow, John, 1525?-1605.","A suruay of London Contayning the originall, antiquity, increase, moderne estate, and description of that citie, written in the yeare 1598. by Iohn Stow citizen of London. Also an apologie (or defence) against the opinion of some men, concerning that citie, the greatnesse thereof. With an appendix, containing in Latine, Libellum de situ & nobilitate Londini: written by William Fitzstephen, in the raigne of Henry the second."
A25621,1697,0,1,,An answer to the satyr upon the French King
A18429,1635,0,1,"Chapman, Richard, d. 1634.","Hallelu-jah: or, King David's shrill trumpet, sounding a loude summons to the whole world, to praise God Delivered by way of commentarie and plaine exposition vpon the CXVII. Psalme. By Richard Chapman, minister of the Word of God at Hunmanbie in Yorkshire."
A18422,1594,0,1,"Chapman, George, 1559?-1634.","Skia nyktos. = The shaddovv of night containing two poeticall hymnes, deuised by G.C. Gent."
A19976,1606,0,1,"Day, John, 1574-1640?","The ile of guls As it hath been often playd in the blacke Fryars, by the Children of the Reuels. / VVritten by Iohn Day."
A62309,1700,0,1,"Scarron, Monsieur, 1610-1660.","The whole comical works of Monsr. Scarron ... a great part of which never before in English / translated by Mr. Tho. Brown, Mr. Savage, and others."
A67202,1677,0,1,"Wycherley, William, 1640-1716.","The plain-dealer a comedy, as it is acted at the Theatre Royal / written by Mr. Wycherley."
A41747,1660,0,1,,Grampius congratulation in plain Scots language to His Majesties thrise happy return
A10908,1638,0,1,"Rogers, Henry, ca. 1585-1658.","The Protestant Church existent, and their faith professed in all ages, and by whom with a catalogue of councels in all ages, who professed the same. Written, by Henry Rogers D.D. prebendary of Hereford."
A35980,1643,0,1,"Digby, Kenelm, Sir, 1603-1665.","Observations on the 22. stanza in the 9th. canto of the 2d. book of Spencers Faery Queen Full of excellent notions concerning the frame of man, and his rationall soul. Written by the right noble and illustrious knight Sir Kenelme Digby, at the request of a friend."
B04954,1700,0,1,"Paul, James, fl. 1700.",An elegie on the death of Mr. William Dunlop principal of the University of Glasgow
A13461,1639,0,1,"Taylor, John, 1580-1653.","A iuniper lecture With the description of all sorts of women, good, and bad: from the modest to the maddest, from the most civil, to the scold rampant, their praise and dispraise compendiously related. Also the authors advice how to tame a shrew, or vexe her."
A42565,1683,0,1,"Geddes, William, 1600?-1694.","The saints recreation, third part, upon the estate of grace containing and methodicially [sic] delineating a Christians progress, priviledges, comforts and duties, beginning at conversion : describing also the Blessed Redeemer Jesus, both absolutely and comparatively : and all these in spiritual hymns and songs, suted to grave sweet and melodious tunes, together with a plain paraphrase upon the margent, confirming all by Scriptures, explaining difficulties and methodizing the songs / compiled by Mr. William Geddes ..."
A68914,1622,0,1,"Wither, George, 1588-1667.","Iuuenilia. A collection of those poemes which were heretofore imprinted, and written by George wither"
A12644,1620,0,1,"Southwell, Robert, Saint, 1561?-1595.",St Peters complainte Mary Magdal· teares. Wth other workes of the author R:S
A12245,1635,0,1,"Silesio, Mariano.","The Arcadian princesse; or, The triumph of iustice prescribing excellent rules of physicke, for a sicke iustice. Digested into fowre bookes, and faithfully rendered to the originall Italian copy, by Ri. Brathvvait Esq."
A02027,1577,0,1,"Grange, John, fl. 1577.","The golden Aphroditis a pleasant discourse, penned by Iohn Grange Gentleman, student in the common lavve of Englande. Wherevnto be annexed by the same authour asvvell certayne metres vpon sundry poyntes, as also diuers pamphlets in prose, which he entituleth his Garden: pleasant to the eare, and delightful to the reader, if he abuse not the scente of the floures."
B08742,1644,0,1,"Cheynell, Francis, 1608-1665.","Aulicus his dream, of the Kings sudden comming to London"
A15606,1640,0,1,"Herbert, George, 1592-1637.",Wits recreations. Selected from the finest fancies of moderne muses
A14957,1619,0,1,"West, Richard, fl. 1606-1619.","The schoole of vertue, the second part: or, The young schollers paradice Contayning verie good precepts, wholesom[e] instructions, the high-way to good manners, dieting of children, and brideling their appetites. Godly graces, and prayers. Verse fit for all children to learne, and the elder sort to obserue."
A06855,1592,0,1,"Manwood, John, d. 1610.","A brefe collection of the lawes of the forest collected and gathered together, aswell out of the statutes & common lawes of this realme, as also out of sundrie auncient presidents and records, concerning matters of the forest : with an abridgement of all the principall cases, iudgements, & entres, contained in the assises of the forestes of Pickering and Lancaster / by Iohn Manwood ..."
A12738,1611,0,1,"Speed, John, 1552?-1629.","The history of Great Britaine under the conquests of ye Romans, Saxons, Danes and Normans Their originals, manners, warres, coines & seales: with ye successions, lives, acts & issues of the English monarchs from Iulius Cæsar, to our most gracious soueraigne King Iames. by Iohn Speed."
A36757,1674,0,1,"Duffett, Thomas.",The empress of Morocco a farce : acted by His Majesties servants.
A29746,1665,0,1,"Brown, John, 1610?-1679.","An apologeticall relation of the particular sufferings of the faithfull ministers & professours of the Church of Scotland, since August, 1660 wherein severall questions, usefull for the time, are discussed : the King's preroragative over parliaments & people soberly enquired into, the lawfulness of defensive war cleared, the by a well wisher to the good old cause."
A03066,1638,0,1,"Herbert, Thomas, Sir, 1606-1682.","Some yeares travels into divers parts of Asia and Afrique Describing especially the two famous empires, the Persian, and the great Mogull: weaved with the history of these later times as also, many rich and spatious kingdomes in the orientall India, and other parts of Asia; together with the adjacent iles. Severally relating the religion, language, qualities, customes, habit, descent, fashions, and other observations touching them. With a revivall of the first discoverer of America. Revised and enlarged by the author."
A38803,1697,0,1,"Evelyn, John, 1620-1706.","Numismata, a discourse of medals, ancient and modern together with some account of heads and effigies of illustrious, and famous persons in sculps, and taille-douce, of whom we have no medals extant, and of the use to be derived from them : to which is added a digression concerning physiognomy / by J. Evelyn, Esq. ..."
A03065,1634,0,1,"Herbert, Thomas, Sir, 1606-1682.","A relation of some yeares trauaile begunne anno 1626. Into Afrique and the greater Asia, especially the territories of the Persian monarchie: and some parts of the orientall Indies, and iles adiacent. Of their religion, language, habit, discent, ceremonies, and other matters concerning them. Together with the proceedings and death of the three late ambassadours: Sir D.C. Sir R.S. and the Persian Nogdi-Beg: as also the two great monarchs, the King of Persia, and the Great Mogol. By T.H. Esquier·"
A51305,1694,0,1,"More, Henry, 1614-1687.","Letters on several subjects with several other letters : to which is added by the publisher two letters, one to the Reverend Dr. Sherlock, Dean of St. Paul's, and the other to the Reverend Mr. Bentley : with other discourses / by Henry More ; publish'd by E. Elys."
A03207,1635,0,1,"Heywood, Thomas, d. 1641.","The hierarchie of the blessed angells Their names, orders and offices the fall of Lucifer with his angells written by Tho: Heywood"
A11254,1593,0,1,"R. S., of the Inner Temple.","The phoenix nest Built vp with the most rare and refined workes of noble men, woorthy knights, gallant gentlemen, masters of arts, and braue schollers. Full of varietie, excellent inuention, and singular delight. Neuer before this time published. Set foorth by R.S. of the Inner Temple Gentleman."
A44451,1698,0,1,"Hopkins, John, fl. 1700.","The victory of death, or, The fall of beauty a visionary Pindarick-poem, occasion'd by the ever to be deplor'd death of the Right Honourable the Lady Cutts / by Mr. John Hopkins."
A60009,1686,0,1,"J. S. (John Shirley), fl. 1680-1702.","The illustrious history of women, or, A compendium of the many virtues that adorn the fair sex represented not only in lively and pathetical discourses grounded upon reason, but in sundry rare examples of virtuous love, piety, prudence, modesty, chastity, patience, hnmility [sic], temperance, conduct, constancy, and firmness of mind ... : with the prophesies and predictions of the Sybils ... : the whole work enrich'd and intermix'd with curious poetry and delicate fancie sutable to so charming a subject."
B03753,1687,0,1,,"The happy husbandman: or, Country innocence. To a pleasant new court tune. This may be printed, R.P."
A07495,1608,0,1,"Middleton, Thomas, d. 1627.",The famelie of loue Acted by the children of his Maiesties Reuells.
A54795,1656,0,1,"Phillips, John, 1631-1706.","Sportive vvit the muses merriment, a new spring of lusty drollery, joviall fancies, and a la mode lamponnes, on some heroic persons of these late times, never before exposed to the publick view / collected for the publick good by a club of sparkling wits, viz. C.J., B.J., L.M., W.T., cum multis alsis----"
A27792,1644,0,1,"Ainsworth, Henry, 1571-1622?","The booke of Psalmes, Englished both in prose and metre with annotations, opening the words and sentences, by conference with other Scriptures / by Henry Ainsworth."
A88639,1656,0,1,"Evelyn, John, 1620-1706.",An essay on the first book of T. Lucretius Carus De rerum natura. Interpreted and made English verse by J. Evelyn Esq;
A00799,1558,0,1,"Fisher, John, student in Oxford.","[3 dialogues in verse, between Gelasimus and Spudaeus, Eda and Agna, and Wisdom and Wyll]"
A60174,1695,0,1,"J. S. (James Shute), 1664-1688.","Virtue and science pindarick poems dedicated to the Most Illustrious Princess Anne, Dutchess of Richmond and Lenox, and to her sister, the Right Honourable Frances, Countess of Newburgh / by J.S."
A65459,1693,0,1,"Wesley, Samuel, 1662-1735.","The life of our blessed Lord & Saviour, Jesus Christ an heroic poem, dedicated to Her Most Sacred Majesty : in ten books / attempted by Samuel Wesley ... ; each book illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry ; with sixty copper plates."
A50052,1661,0,1,"Leigh, Edward, 1602-1671.","Choice observations of all the kings of England from the Saxons to the death of King Charles the First collected out of the best Latine and English writers, who have treated of that argument / by Edward Leigh ..."
A01228,1592,0,1,"Fraunce, Abraham, fl. 1587-1633.","The third part of the Countesse of Pembrokes Yuychurch Entituled, Amintas dale. Wherein are the most conceited tales of the pagan gods in English hexameters together with their auncient descriptions and philosophicall explications. By Abraham Fraunce."
A24237,1672,0,1,"Atkins, Maurice.","Cataplus, or, Æneas, his descent to hell a mock poem in imitation of the sixth book of Virgil's Æneis, in English burlesque."
A35190,1693,0,1,"Crouch, Humphrey, fl. 1635-1671.","England's jests refin'd and improv'd being a choice collection of the merriest jests, smartest repartees, wittiest sayings, and most notable bulls yet extant, with many new ones never before printed to which are added XIII ingenious characters drawn to the life / the whole work compil'd with great care and exactness, and may serve as the witty-man's companion, the busie-man's diversion and the melancholy man's physick and recreation, calculated for the innocent spending of the winter evenings by H.C."
A09216,1640,0,1,,"The ioviall pedler. Or, A merry new ditty which is both harmlesse pleasant and witty To a pleasant nevv tune."
A35254,1686,0,1,"R. B., 1632?-1725?","A view of the English acquisitions in Guinea and the East Indies with an account of the religion, government, wars, strange customs, beasts, serpents, monsters, and other observables in those countries : together with a description of the Isle of St. Helena and the Bay of Sculdania where the English usually refresh in their voyages to the Indies : intermixt with pleasant relations and enlivened with picture / by R.B."
A19900,1606,0,1,"Davies, John, 1565?-1618.","Bien venu Great Britaines welcome to hir greate friendes, and deere brethren the Danes"
A40733,1695,0,1,,"A Funeral eclogue sacred to the memory of Her Most Serene Majesty, our late gracious Queen Mary, who departed this life at Kinsington on Friday the 28th of December, 1694"
A41993,1650,0,1,"Greene, Robert, 1558?-1592.","A most pleasant comedy of Mucedorus the kings son of Valentia, and Amadine the kings daughter of Aragon with the merry conceits of Mouse : amplified with new additions, as it was acted before the Kings Majesty at Whitehall, on Shrove Sunday night by His Highness servants usually playing at the Globe."
A63912,1684,0,1,"Turner, John, b. 1649 or 50.",The middle way betwixt. The second part being an apologetical vindication of the former / by John Turner.
